[Countries]
KHRL|Harlingen Rio Grande Valley Intl TX|26.228506|-97.654394|HRL|KZHU|0
KHRL|Rio Grande Valley TX|26.228506|-97.654394|VLY|KZHU|1
KHRO|Harrison Boone County AR|36.261528|-93.154722|HRO|KZME|0
KHRT|Hurlburt Field Fl. Af FL|30.428914|-86.689278|HRT|KZJX|0
KHRU|Herington Rgnl|38.694722|-96.807972|HRU|KZKC|0
KHRX|Hereford Muni|34.860699|-102.325883|HRX|KZAB|0
KHSA|Stennis International TX|30.3678056|-89.4546111|HSA|KZHU|0
KHSB|Harrisburg-Raleigh|37.811256|-88.55026|HSB|KZKC|0
KHSD|Sundance|35.601833|-97.706167|HSD|KZFW|0
KHSE|Hatteras Mitchell Field NC|35.232789|-75.617794|HSE|KZDC|0
KHSG|Hot Springs County|43.713611|-108.389694||KZLC|0
KHSI|Hastings Muni NE|40.60525|-98.427889|HSI|KZMP|0
KHSP|Hot Springs- Ingalls VA|37.951444|-79.833894|HSP|KZDC|0
KHSR|Hot Springs Muni|43.368306|-103.388278|HSR|KZDV|0
KHST|Homestead AFB FL|25.488519|-80.383575|HST|KZMA|0
KHSV|Huntsville Intl- Jones Field AL|34.640447|-86.773108|HSV|KZTL|0
KHTF|Hornell Muni|42.382139|-77.682111||KZOB|0
KHTH|Hawthorne Muni NV|38.54972|-118.63306|HTH|KZOA|0
KHTL|Houghton Lake Roscommon County MI|44.359806|-84.671111|HTL|KZMP|0
KHTO|East Hampton NY|40.959416|-72.251667|HTO|KZNY|0
KHTS|Huntington Tri-State WV|38.366667|-82.558028|HTS|KZID|0
KHTW|Lawrence County Airpark|38.419111|-82.494833|HTW|KZID|0
KHUA|Redstone Aaf|34.678655|-86.684783|HUA|KZME|0
KHUF|Terre Haute Hulman Reg. IN|39.451464|-87.307561|HUF|KZID|0
KHUL|Houlton Intl ME|46.123083|-67.792056|HUL|KZBW|0
KHUM|Houma-Terrebonne LA|29.5665|-90.660417|HUM|KZHU|0
KHUT|Hutchinson Muni KS|38.065483|-97.860633|HUT|KZKC|0
KHVC|Hopkinsville-Christian County|36.856972|-87.455083|HVC|KZME|0
KHVE|Hanksville|38.419417|-110.702917|HVE|KZLC|0
KHVN|New Haven CT|41.2639|-72.8871|HVN|KZNY|0
KHVR|Havre City-County MT|48.542986|-109.762342|HVR|KZLC|0
KHVS|Hartsville Rgnl|34.403083|-80.119222|HVS|KZJX|0
KHWD|Hayward Air Terminal CA|37.659264|-122.122408|HWD|KZOA|0
KHWO|Hollywood North Perry FL|26.001425|-80.240519|HWO|KZMA|0
KHWQ|Wheatland County At Harlowton|46.448611|-109.852778|HWQ|KZLC|0
KHWV|Shirley Brookhaven NY|40.816767|-72.862047|HWV|KZNY|0
KHWY|Warrenton-Fauquier|38.586278|-77.710639|HWY|KZDC|0
KHXD|Hilton Head SC|32.2243611|-80.6974722|HXD|KZJX|0
KHXF|Hartford Muni|43.350061|-88.390247|HXF|KZAU|0
KHYA|Hyannis Barnstable Muni-Boardman MA|41.669336|-70.280356|HYA|KZBW|0
KHYI|San Marcos Regional TX|29.89275|-97.863|HYI|KZHU|0
KHYR|Hayward Muni WI|46.025858|-91.444242|HYR|KZMP|0
KHYS|Hays Rgnl|38.842222|-99.273167|HYS|KZKC|0
KHYW|Conway-Horry County|33.828488|-79.122176|HYW|KZJX|0
KHYX|Saginaw County H W Browne|43.433361|-83.862306|HYX|KZOB|0
KHZD|Carroll County|36.089297|-88.463299|HZD|KZME|0
KHZE|Mercer County Rgnl|47.289944|-101.580972|HZE|KZMP|0
KHZL|Hazleton Rgnl|40.986773|-75.994703|HZL|KZNY|0
KHZR|False River Rgnl|30.718333|-91.478667|HZR|KZHU|0
KHZX|Isedor Iverson|46.618797|-93.309811|HZX|KZMP|0
KHZY|Northeast Ohio Rgnl|41.777778|-80.696778|HZY|KZOB|0
KIAB|Mcconnell AFB KS|37.623114|-97.267617|IAB|KZKC|0
KIAD|Washington Dc Washington Dulles Intl VA|38.944533|-77.455811|IAD|KZDC|0
KIAG|Niagara Falls Intl NY|43.107239|-78.945481|IAG|KZOB|0
KIAH|Houston Intercont. TX|29.980472|-95.339722|IAH|KZHU|0
KIAH|Houston-I90 TRACON|29.980472|-95.339722|I90|KZHU|1
KIBM|Kimball Muni/Robert E Arraj Field|41.188056|-103.677389|IBM|KZDV|0
KICL|Clarinda IA|40.721783|-95.026428|ICL|KZMP|0
KICR|Winner Rgnl|43.389485|-99.841214|ICR|KZMP|0
KICT|Wichita Mid-Continent KS|37.649944|-97.433028|ICT|KZKC|0
KIDA|Idaho Falls Fanning Field ID|43.513719|-112.070722|IDA|KZLC|0
KIDG|Ida Grove Muni|42.332598|-95.444888|IDG|KZMP|0
KIDI|Indiana- Stewart Field PA|40.632222|-79.105528|IDI|KZOB|0
KIDL|Indianola Muni|33.485722|-90.678889|IDL|KZME|0
KIDP|Independence Muni|37.157926|-95.77895|IDP|KZKC|0
KIEN|Pine Ridge SD|43.022578|-102.511072|IEN|KZDV|0
KIER|Natchitoches Rgnl|31.73572|-93.099136|IER|KZFW|0
KIFA|Iowa Falls Muni|42.471358|-93.270719|IFA|KZMP|0
KIFP|Laughlin/Bullhead Intl|35.154611|-114.559333|IFP|KZLA|0
KIGC|Charleston AFB SC|32.89972|-80.04972|IGC|KZJX|0
KIGM|Kingman AZ|35.259472|-113.938056|IGM|KZLA|0
KIGQ|Lansing Muni|41.534917|-87.529528|IGQ|KZAU|0
KIGX|Chapel Hill Williams NC|35.935006|-79.0659|IGX|KZDC|0
KIIB|Independence Muni|42.456889|-91.947667|IIB|KZAU|0
KIIY|Washington-Wilkes County|33.779417|-82.815833|IIY|KZTL|0
KIJD|Willimantic Windham CT|41.744042|-72.180236|IJD|KZBW|0
KIJX|Jacksonville Muni|39.774611|-90.238278|IJX|KZKC|0
KIKG|Kleberg County|27.550861|-98.030917|IKG|KZHU|0
KIKK|Greater Kankakee|41.071389|-87.846278|IKK|KZAU|0
KIKR|Kirtland AFB Auxiliary Field NM|34.95|-106.56639|IKR|KZAB|0
KIKV|Ankeny Rgnl|41.691347|-93.566349|IKV|KZMP|0
KIKW|Jack Barstow|43.662917|-84.261306|IKW|KZOB|0
KILE|Skylark Field|31.085833|-97.6865|ILE|KZHU|0
KILG|Wilmington New Castle County DE|39.678722|-75.606528|ILG|KZNY|0
KILM|Wilmington New Hanover Intl NC|34.270611|-77.902556|ILM|KZDC|0
KILN|Wilmington Airborne Airpark OH|39.427922|-83.792119|ILN|KZID|0
KIML|Imperial Muni NE|40.510414|-101.620094|IML|KZDV|0
KIMM|Immokalee Rgnl|26.433713|-81.400478|IMM|KZMA|0
KIMS|Madison Muni|38.759917|-85.464694|IMS|KZID|0
KIMT|Iron Mountain- Kingsford Ford MI|45.818356|-88.114542|IMT|KZMP|0
KIND|Indianapolis Intl IN|39.717331|-86.294383|IND|KZID|0
KINF|Inverness|28.803611|-82.318278||KZJX|0
KINJ|Hillsboro Muni|32.083639|-97.09725||KZFW|0
KINK|Winkler County TX|31.779628|-103.201364|INK|KZFW|0
KINL|Intl Falls Falls Intl MN|48.566186|-93.403067|INL|KZMP|0
KINS|Indian Springs Gunnery Range Nv. NV|36.53306|-115.9|INS|KZLA|0
KINT|Winston Salem Smith Reynolds NC|36.133722|-80.222|INT|KZTL|0
KINW|Winslow Muni AZ|35.021917|-110.722528|INW|KZAB|0
KIOB|Mount Sterling-Montgomery County|38.058139|-83.979583||KZID|0
KIOW|Iowa City Muni IA|41.639244|-91.546503|IOW|KZAU|0
KIPJ|Lincolnton-Lincoln County Rgnl|35.483142|-81.161506|IPJ|KZTL|0
KIPL|Imperial County CA|32.834219|-115.578744|IPL|KZLA|0
KIPT|Williamsport-Lycoming County PA|41.241836|-76.921094|IPT|KZNY|0
KIRK|Kirksville Reg. MO|40.093644|-92.544969|IRK|KZKC|0
KIRS|Kirsch Muni|41.813288|-85.438961|IRS|KZAU|0
KISB|Sibley Muni|43.369353|-95.759639||KZMP|0
KISM|Kissimee Gateway FL|28.2898056|-81.4370833|ISM|KZJX|0
KISN|Williston Sloulin Field Intl ND|48.177939|-103.642347|ISN|KZLC|0
KISO|Kinston- Stallings NC|35.328083|-77.615528|ISO|KZDC|0
KISP|Islip-Long Island Mac Arthur NY|40.795242|-73.100211|ISP|KZNY|0
KISQ|Schoolcraft County|45.974639|-86.171833|ISQ|KZMP|0
KISW|Wisconsin Rapids Alexander Field South Wood County WI|44.360358|-89.838969|ISW|KZMP|0
KITH|Ithaca- Tompkins Co. NY|42.491028|-76.458444|ITH|KZBW|0
KITR|Burlington Carson County CO|39.2425|-102.285389|ITR|KZDV|0
KIUA|Canandaigua|42.908902|-77.325226||KZOB|0
KIWA|Williams AFB - Chandl AZ|33.307833|-111.655472|IWA|KZAB|0
KIWD|Gogebic-Iron County|46.527472|-90.131389|IWD|KZMP|0
KIWH|Wabash Muni|40.761972|-85.79875|IWH|KZAU|0
KIWI|Wiscasset ME|43.961417|-69.712556|IWI|KZBW|0
KIWS|W. Houston- Lakeside TX|29.818194|-95.672611|IWS|KZHU|0
KIXA|Halifax-Northampton Rgnl|36.329806|-77.635222||KZDC|0
KIXD|Olathe New Century Aircenter KS|38.830906|-94.890303|IXD|KZKC|0
KIYA|Abbeville Chris Crusta Memorial|29.975778|-92.084222||KZHU|0
KIYK|Inyokern CA|35.66667|-117.83306|IYK|KZLA|0
KIZA|Santa Ynez|34.606815|-120.07555|IZA|KZLA|0
KIZG|Fryeburg Eastern Slopes Reg. ME|43.991144|-70.947875|IZG|KZBW|0
KJAC|Jackson Hole WY|43.6073333|-110.73775|JAC|KZLC|0
KJAN|Jackson Intl MS|32.311183|-90.075894|JAN|KZME|0
KJAQ|Westover Field Amador County|38.376803|-120.793906|JAQ|KZOA|0
KJAS|Jasper County-Bell Field|30.885694|-94.034944|JAS|KZHU|0
KJAU|Colonel Tommy C Stiner Airfield|36.334089|-84.162965||KZTL|0
KJAX|Jacksonville Intl FL|30.494056|-81.687861|JAX|KZJX|0
KJBR|Jonesboro Muni AR|35.831861|-90.646167|JBR|KZME|0
KJCA|Jackson County|34.176139|-83.561694||KZTL|0
KJCT|Junction Kimble County TX|30.511267|-99.763456|JCT|KZHU|0
KJDD|Wood County|32.742194|-95.496472|JDD|KZFW|0
KJDN|Jordan MT|47.32556|-106.9475|JDN|KZLC|0
KJEF|Jefferson City Memorial MO|38.591175|-92.156156|JEF|KZKC|0
KJER|Jerome County|42.726694|-114.456639||KZLC|0
KJES|Jesup-Wayne County|31.553972|-81.8825|JES|KZJX|0
KJFK|New York-John F. Kennedy Intl NY|40.63975|-73.778925|JFK|KZNY|0
KJFX|Walker County-Bevill Field|33.902|-87.313833|JFX|KZTL|0
KJFZ|Tazewell County|37.06375|-81.798278|JFZ|KZTL|0
KJGG|Williamsburg-Jamestown|37.239175|-76.716096|JGG|KZDC|0
KJHN|Stanton County Muni|37.585389|-101.732306||KZKC|0
KJHW|Jamestown NY|42.153364|-79.258047|JHW|KZOB|0
KJKA|Jack Edwards National|30.289639|-87.671778|JKA|KZJX|0
KJKJ|Moorhead Muni|46.839278|-96.664028|JKJ|KZMP|0
KJKL|Jackson Carroll KY|37.593861|-83.31725|JKL|KZID|0
KJLN|Joplin Reg. MO|37.151814|-94.498269|JLN|KZKC|0
KJMR|Mora Muni|45.891898|-93.272949|JMR|KZMP|0
KJMS|Jamestown Muni ND|46.929711|-98.678183|JMS|KZMP|0
KJNW|Newport OR|44.58306|-124.06639|JNW|KZSE|0
KJNX|Johnston Rgnl|35.540938|-78.390326||KZDC|0
KJOT|Joliet Park Distric IL|41.51667|-88.18306|JOT|KZAU|0
KJPN|Pentagon AHP|38.874889|-77.056667|JPN|KZDC|0
KJQD|Ohio County|37.458556|-86.849833||KZID|0
KJQF|Concord Regional NC|35.387775|-80.709136|JQF|KZTL|0
KJRB|New York|40.701214|-74.009028|NY|KZNY|1
KJSO|Cherokee County|31.86933|-95.217405|JSO|KZFW|0
KJST|Johnstown-Cambria County PA|40.316111|-78.833944|JST|KZOB|0
KJSV|Sallisaw Muni|35.43825|-94.802917|JSV|KZME|0
KJSY|Joseph State|45.35955|-117.253836||KZSE|0
KJTC|Springerville Muni|34.129417|-109.310861||KZAB|0
KJVL|Janesville- Rock Co. WI|42.619583|-89.040342|JVL|KZAU|0
KJVW|John Bell Williams|32.304472|-90.410528||KZME|0
KJVY|Clark Rgnl|38.366618|-85.738145|JVY|KZID|0
KJWG|Watonga Rgnl|35.864556|-98.42075|JWG|KZKC|0
KJWN|John C Tune|36.183022|-86.886495|JWN|KZME|0
KJWX|Fort Ritchie- Site R MD|39.73306|-77.43306|JWX|KZDC|0
KJWY|Mid-Way Rgnl|32.458293|-96.912526|JWY|KZFW|0
KJXI|Fox Stephens Field - Gilmer Muni|32.698032|-94.948868|JXI|KZFW|0
KJXN|Jackson- Reynolds MI|42.259786|-84.459403|JXN|KZOB|0
KJYG|St James Muni|43.986354|-94.557975|JYG|KZMP|0
KJYL|Plantation Airpark|32.645523|-81.596612|JYL|KZJX|0
KJYM|Hillsdale Muni|41.921303|-84.586699||KZOB|0
KJYO|Leesburg- Godfrey VA|39.077972|-77.5575|JYO|KZDC|0
KJYR|York Muni|40.896416|-97.624072||KZMP|0
KJZI|Charleston Executive|32.701028|-80.00325|JZI|KZJX|0
KJZP|Pickens County|34.453472|-84.457222|JZP|KZTL|0
KKIC|Mesa Del Rey|36.228556|-121.121306|KIC|KZOA|0
KKLS|Southwest Washington Rgnl|46.118|-122.898361|KLS|KZSE|0
KKNB|Kanab Muni|37.010511|-112.531478|KNB|KZLA|0
KLAA|Lamar Muni CO|38.0697|-102.688494|LAA|KZDV|0
KLAF|Lafayette Purdue University IN|40.412317|-86.936897|LAF|KZAU|0
KLAL|Lakeland Reg. FL|27.988917|-82.018556|LAL|KZMA|0
KLAM|Los Alamos NM|35.88306|-106.28306|LAM|KZAB|0
KLAN|Lansing Capital City MI|42.7787|-84.587358|LAN|KZOB|0
KLAR|Laramie Reg. WY|41.31205|-105.674986|LAR|KZDV|0
KLAS|Harry Reid International NV|36.080361|-115.152333|LAS|KZLA|0
KLAW|Lawton Muni OK|34.567714|-98.416636|LAW|KZFW|0
KLAX|Los Angeles Intl CA|33.942536|-118.408075|LAX|KZLA|0
KLAX|Los Angeles Intl CA|33.942536|-118.408075|SOCAL|KZLA|1
KLAX|SOCAL Combined|33.942536|-118.408075|SCT|KZLA|1
KLBB|Lubbock Intl TX|33.663639|-101.822778|LBB|KZFW|0
KLBE|Latrobe- Westmorland PA|40.275939|-79.404797|LBE|KZOB|0
KLBF|North Platte Reg. NE|41.126211|-100.683656|LBF|KZDV|0
KLBL|Liberal Mid-America Rgnl|37.043917|-100.959972|LBL|KZKC|0
KLBO|Floyd W Jones Lebanon|37.648333|-92.652444|LBO|KZKC|0
KLBR|Clarksville/Red River Cty-J D Trissell Fld|33.59264|-95.064147|LBR|KZFW|0
KLBT|Lumberton Muni NC|34.609917|-79.059444|LBT|KZDC|0
KLBX|Angleton- Lake Jackson Brazoria County TX|29.108639|-95.462081|LBX|KZHU|0
KLCG|Wayne Muni/ Stan Morris Fld|42.241606|-96.982271||KZMP|0
KLCH|Lake Charles Reg. LA|30.126097|-93.223403|LCH|KZHU|0
KLCI|Laconia Muni NH|43.5730417|-71.4178417|LCI|KZBW|0
KLCK|Rickenbacker Angb OH|39.813758|-82.927864|LCK|KZID|0
KLCQ|Lake City Gateway|30.182056|-82.576861|LCQ|KZJX|0
KLDJ|Linden NJ|40.6174472|-74.2445942|LDJ|KZNY|0
KLDM|Mason County|43.962528|-86.407917|LDM|KZMP|0
KLDS|Leeds MT|48.54972|-109.68306|LDS|KZLC|0
KLEB|Lebanon Muni NH|43.626372|-72.304267|LEB|KZBW|0
KLEE|Leesburg Muni FL|28.822744|-81.809008|LEE|KZJX|0
KLEM|Lemmon Muni|45.918381|-102.105536|LEM|KZMP|0
KLEW|Auburn-Lewiston ME|44.048472|-70.283508|LEW|KZBW|0
KLEX|Lexington Blue Grass KY|38.036972|-84.605389|LEX|KZID|0
KLFI|Langley AFB Va. VA|37.082881|-76.360547|LFI|KZDC|0
KLFK|Lufkin Angelina County TX|31.234014|-94.75|LFK|KZHU|0
KLFT|Lafayette Reg. LA|30.205281|-91.987656|LFT|KZHU|0
KLGA|New York-La Guardia NY|40.777244|-73.872608|LGA|KZNY|0
KLGB|Long Beach CA|33.817722|-118.151611|LGB|KZLA|0
KLGC|Lagrange-Callaway|33.00915|-85.073204|LGC|KZTL|0
KLGD|La Grande/Union County|45.289548|-118.006124|LGD|KZSE|0
KLGF|Laguna Aaf (Yuma Proving Ground)|32.864585|-114.392978|LGF|KZLA|0
KLGU|Logan-Cache UT|41.787731|-111.852683|LGU|KZLC|0
KLHB|Hearne Muni|30.872083|-96.622194|LHB|KZHU|0
KLHM|Lincoln CA|38.9091667|-121.3513333|LHM|KZOA|0
KLHQ|Lancaster Fairfield County OH|39.755647|-82.657111|LHQ|KZID|0
KLHV|William T Piper Memorial|41.135778|-77.422306|LHV|KZNY|0
KLHW|Ft. Stewart Ga. GA|31.888294|-81.561631|LHW|KZJX|0
KLHX|La Junta Muni CO|38.051342|-103.510692|LHX|KZDV|0
KLHZ|Triangle North Executive|36.023349|-78.330263|LHZ|KZDC|0
KLIC|Limon Muni CO|39.27306|-103.66639|LIC|KZDV|0
KLIT|Little Rock Adams Field AR|34.729008|-92.224592|LIT|KZME|0
KLIU|Littlefield Taylor Brown Muni|33.923944|-102.386674|LIU|KZFW|0
KLIX|Slidell- Mun. La LA|30.33306|-89.81639|LIX|KZHU|0
KLIZ|Loring AFB - Limeston ME|46.95|-67.88306|LIZ|KZBW|0
KLJF|Litchfield Muni|45.097139|-94.50725|LJF|KZMP|0
KLKP|Lake Placid|44.264478|-73.961869|LKP|KZBW|0
KLKR|Lancaster County-Mc Whirter Field|34.722904|-80.85459|LKR|KZTL|0
KLKU|Louisa County/Freeman Field|38.009825|-77.970127|LKU|KZDC|0
KLKV|Lake County|42.161111|-120.399083|LKV|KZSE|0
KLLJ|Challis|44.523607|-114.217969|LLJ|KZLC|0
KLLN|Levelland Muni|33.552528|-102.372528|LLN|KZFW|0
KLLQ|Monticello Muni AR|33.638553|-91.751019|LLQ|KZME|0
KLLR|Little River|39.262056|-123.753778|LLR|KZOA|0
KLLU|Lamar Muni|37.485972|-94.312||KZKC|0
KLMO|Vance Brand|40.164389|-105.163639||KZDV|0
KLMS|Louisville Winston County|33.146194|-89.0625|LMS|KZME|0
KLMT|Klamath Falls Intl OR|42.156139|-121.733222|LMT|KZSE|0
KLNA|Palm Beach County Park|26.593056|-80.085065|LNA|KZMA|0
KLNC|Lancaster Rgnl|32.577604|-96.717503|LNC|KZFW|0
KLND|Lander WY|42.81444|-108.72778|LND|KZLC|0
KLNK|Lincoln Muni NE|40.850972|-96.75925|LNK|KZMP|0
KLNL|Kings Land O' Lakes|46.154117|-89.211965|LNL|KZMP|0
KLNN|Willoughby OH|41.683917|-81.390306|LNN|KZOB|0
KLNP|Lonesome Pine|36.987518|-82.529998|LNP|KZID|0
KLNR|Lone Rock Tri-County Reg. WI|43.211894|-90.179942|LNR|KZAU|0
KLNS|Lancaster PA|40.121717|-76.296097|LNS|KZNY|0
KLOL|Lovelock Derby Field NV|40.066406|-118.565167|LOL|KZOA|0
KLOM|Wings Field PA|40.1375556|-75.2651389|LOM|KZNY|0
KLOR|Fort Rucker Army AL|31.35889|-85.74806|LOR|KZJX|0
KLOT|Lewis University|41.608097|-88.09639|LOT|KZAU|0
KLOU|Louisville Bowman Field KY|38.228|-85.663722|LOU|KZID|0
KLOZ|London-Corbin Airport-Magee Field KY|37.087278|-84.076778|LOZ|KZID|0
KLPC|Lompoc CA|34.665611|-120.466789|LPC|KZLA|0
KLPR|Lorain County Rgnl|41.344278|-82.177639|LPR|KZOB|0
KLQK|Pickens County|34.809972|-82.702889|LQK|KZTL|0
KLQR|Larned-Pawnee County|38.208604|-99.085914|LQR|KZKC|0
KLRD|Laredo Intl TX|27.543739|-99.461544|LRD|KZHU|0
KLRF|Little Rock AFB AR|34.916478|-92.146258|LRF|KZME|0
KLRG|Lincoln Rgnl|45.362161|-68.534747|LRG|KZBW|0
KLRJ|Le Marine IA|42.778017|-96.193689|LRJ|KZMP|0
KLRO|Mt Pleasant Rgnl-Faison Field|32.897833|-79.782861|LRO|KZJX|0
KLRU|Las Cruces Intl NM|32.289417|-106.921972|LRU|KZAB|0
KLRY|Lawrence Smith Memorial|38.610194|-94.343528|LRY|KZKC|0
KLSB|Lordsburg Muni|32.333464|-108.691739|LSB|KZAB|0
KLSD|Lexington- Creech KY|38.03306|-84.61639|LSD|KZID|0
KLSE|La Crosse Muni WI|43.879381|-91.256539|LSE|KZMP|0
KLSF|Fort Benning Army GA|32.337369|-84.989931|LSF|KZTL|0
KLSK|Lusk Muni|42.753806|-104.404556|LSK|KZDV|0
KLSN|Los Banos Muni|37.063889|-120.869861|LSN|KZOA|0
KLSV|Nellis AFB NV|36.236189|-115.034233|LSV|KZLA|0
KLTS|Altus AFB Ok. OK|34.663958|-99.273975|LTS|KZFW|0
KLTY|Liberty County|48.510722|-110.990864|LTY|KZLC|0
KLUA|Luray Caverns|38.66671|-78.500835||KZDC|0
KLUD|Decatur Muni|33.25425|-97.5805||KZFW|0
KLUF|Luke AFB - Phoenix AZ|33.534947|-112.383192|LUF|KZAB|0
KLUG|Ellington|35.506972|-86.803889||KZME|0
KLUK|Cincinnati Muni Lunken Field OH|39.103344|-84.418614|LUK|KZID|0
KLUL|Hesler-Noble Field|31.673028|-89.172806|LUL|KZME|0
KLUM|Menomonie Muni-Score Field|44.892333|-91.867806|LUM|KZMP|0
KLUV|Lamesa Muni|32.756306|-101.920222||KZFW|0
KLUX|Laurens County|34.507111|-81.946944||KZTL|0
KLVJ|Pearland Rgnl|29.521278|-95.242139|LVJ|KZHU|0
KLVK|Livermore Muni CA|37.693403|-121.820344|LVK|KZOA|0
KLVL|Brunswick Muni|36.772833|-77.79425|LVL|KZDC|0
KLVM|Livingston Mission Field MT|45.699389|-110.448306|LVM|KZLC|0
KLVN|Airlake|44.627861|-93.228083|LVN|KZMP|0
KLVS|Las Vegas Muni NM|35.654222|-105.142389|LVS|KZAB|0
KLWA|South Haven Area Rgnl|42.351333|-86.255744|LWA|KZAU|0
KLWB|Lewisburg- Greenbrie WV|37.858306|-80.399472|LWB|KZDC|0
KLWC|Lawrence Muni KS|39.011142|-95.216583|LWC|KZKC|0
KLWD|Lamoni Muni|40.633333|-93.90217|LWD|KZMP|0
KLWL|Wells Muni/Harriet Field|41.117111|-114.922139|LWL|KZLC|0
KLWM|Lawrence Muni MA|42.717208|-71.123431|LWM|KZBW|0
KLWS|Lewiston ID|46.374497|-117.015394|LWS|KZSE|0
KLWT|Lewistown Muni MT|47.049139|-109.4666|LWT|KZLC|0
KLWV|Lawrenceville-Vincennes Intl IL|38.764297|-87.605494|LWV|KZID|0
KLXL|Little Falls MN|45.949439|-94.347086|LXL|KZMP|0
KLXN|Jim Kelly Field|40.790424|-99.775914|LXN|KZDV|0
KLXT|Lee'S Summit Muni|38.959098|-94.371895|LXT|KZKC|0
KLXV|Leadville Lake County CO|39.220278|-106.316111|LXV|KZDV|0
KLXY|Mexia-Limestone Co|31.641178|-96.514459|LXY|KZFW|0
KLYH|Lynchburg Reg. VA|37.326686|-79.200431|LYH|KZDC|0
KLYO|Lyons-Rice County Muni|38.340251|-98.228563|LYO|KZKC|0
KLYV|Quentin Aanenson Field|43.616769|-96.217736|LYV|KZMP|0
KLZD|Danielson|41.81975|-71.900972|LZD|KZBW|0
KLZK|North Little Rock- Muni Airport Ar. AR|34.83306|-92.25|LZK|KZME|0
KLZU|Gwinnett County - Briscoe Field|33.978076|-83.962377|LZU|KZTL|0
KLZZ|Lampasas|31.106194|-98.195917|LZZ|KZHU|0
KMAC|Macon Downtown|32.821764|-83.561935|MAC|KZTL|0
KMAE|Madera Muni CA|36.985717|-120.111983|MAE|KZOA|0
KMAF|Midland Intl TX|31.942528|-102.201914|MAF|KZFW|0
KMAI|Marianna Muni FL|30.837806|-85.181889|MAI|KZJX|0
KMAL|Malone-Dufort|44.853667|-74.328944|MAL|KZBW|0
KMAN|Nampa Muni|43.581341|-116.523063||KZLC|0
KMAO|Marion County|34.181167|-79.334722||KZJX|0
KMAW|Malden Rgnl|36.598205|-89.992548|MAW|KZME|0
KMBG|Mobridge Muni SD|45.546503|-100.407919|MBG|KZMP|0
KMBL|Manistee MI|44.273197|-86.249003|MBL|KZMP|0
KMBO|Bruce Campbell Field|32.438667|-90.103111||KZME|0
KMBS|Saginaw Tri City Intl MI|43.532914|-84.079647|MBS|KZOB|0
KMBT|Murfreesboro Muni|35.878658|-86.377471||KZME|0
KMBY|Omar N Bradley|39.463417|-92.426389|MBY|KZKC|0
KMCB|Mccomb- Pike County MS|31.178456|-90.471875|MCB|KZHU|0
KMCC|Mcclellan AFB CA|38.667625|-121.400594|MCC|KZOA|0
KMCD|Mackinac Island|45.864983|-84.637094|MCD|KZMP|0
KMCE|Merced Muni CA|37.284728|-120.513886|MCE|KZOA|0
KMCF|Macdill AFB Fl. FL|27.849336|-82.521214|MCF|KZMA|0
KMCI|Kansas City Intl MO|39.297606|-94.713906|MCI|KZKC|0
KMCI|Kansas City Intl MO|39.297606|-94.713906|KC|KZKC|1
KMCK|Mccook Mc Cook Muni NE|40.206389|-100.591806|MCK|KZDV|0
KMCN|Macon Middle Georgia Reg. GA|32.69285|-83.649211|MCN|KZTL|0
KMCO|Orlando Intl FL|28.428889|-81.316028|MCO|KZJX|0
KMCW|Mason City Muni IA|43.157792|-93.331261|MCW|KZMP|0
KMCX|White County|40.710194|-86.766794||KZAU|0
KMCZ|Martin County|35.862193|-77.178203||KZDC|0
KMDD|Midland Airpark|32.03657|-102.101528|MDD|KZFW|0
KMDF|Mooreland Muni|36.484767|-99.194167|MDF|KZKC|0
KMDH|Carbondale- Murphysboro Southern Illinois IL|37.778097|-89.252031|MDH|KZKC|0
KMDQ|Huntsville Executive Tom Sharp Jr Field|34.859361|-86.557528||KZME|0
KMDS|Madison Muni|44.016417|-97.085611||KZMP|0
KMDT|Harrisburg Intl PA|40.193494|-76.763403|MDT|KZNY|0
KMDW|Chicago Midway IL|41.785983|-87.752425|MDW|KZAU|0
KMDZ|Taylor County|45.101318|-90.300174||KZMP|0
KMEB|Maxton NC|34.791939|-79.365847|MEB|KZDC|0
KMEH|Meacham OR|45.51139|-118.42444|MEH|KZSE|0
KMEI|Meridian Key Field MS|32.333133|-88.751206|MEI|KZME|0
KMEJ|Meade Muni|37.278675|-100.356456|MEJ|KZKC|0
KMEM|Memphis Intl TN|35.043522|-89.976764|MEM|KZME|0
KMER|Merced- Castle AFB Ca. CA|37.380481|-120.568189|MER|KZOA|0
KMEV|Minden-Tahoe|39.0005|-119.751111|MEV|KZOA|0
KMEY|James G Whiting Memorial Field|42.178295|-95.793645||KZMP|0
KMEZ|Mena Intermountain Muni|34.545389|-94.202639||KZME|0
KMFD|Mansfield Lahm Muni OH|40.821417|-82.516639|MFD|KZOB|0
KMFE|Mcallen Miller Intl TX|26.175833|-98.238611|MFE|KZHU|0
KMFI|Marshfield Muni WI|44.636881|-90.189328|MFI|KZMP|0
KMFR|Medford Rogue Valley Intl OR|42.374228|-122.873497|MFR|KZSE|0
KMFV|Melfa- Accomack VA|37.646889|-75.761056|MFV|KZDC|0
KMGC|Michigan City Muni-Phillips Field|41.703315|-86.82124|MGC|KZAU|0
KMGE|Marietta- Dobbins AFB Ga. GA|33.915269|-84.516347|MGE|KZTL|0
